id|type|name|legend|is_other_wargear|faction_id|description|
000005105||Death Throes||false|TYR|When this model is destroyed, roll one D6 before removing it from play. On a 6+, the closest enemy unit within 3"" suffers 3 mortal wounds.|
000005106||Thorax Spine-maw||false|TYR|After this model has made close combat attacks, before it consolidates, select one enemy model within Engagement Range (excluding AIRCRAFT). That model’s player rolls one D6 and adds their model's Strength characteristic. If the result is equal to or less than this model’s Strength characteristic, that model’s unit suffers D6 mortal wounds.|
000005108||Airborne||false|TYR|You cannot declare a charge with this model, and it can only be chosen as a target of a charge if the unit making the charge can FLY. You can only fight with this model if it is within Engagement Range of any enemy units that can FLY, and this model can only make melee attacks against units that can FLY. Enemy units can only make melee attacks against this model if they can FLY.|
000005109||Hover||false|TYR|In your Command phase, this model can hover. If it does, then until the start of your next Command phase, its Move characteristic becomes 20"" and it loses the Airborne, Hard to Hit and Supersonic abilities.|
000005110||Titanic||false|TYR|This model is eligible to charge in a turn in which it Fell Back.|
000005111||Supersonic||false|TYR|Each time this model makes a Normal Move. Advances or Falls Back, first pivot it on the spot up to 90° (this does not contribute to how far the model moves), then move the model straight forwards. It cannot pivot again after the initial pivot.|
000005112||Hard to Hit||false|TYR|Each time a ranged attack is made against this model, subtract 1 from that attack’s hit roll.|
000005113||Hypertoxic Poison Cloud||false|TYR|At the end of the Fight phase, roll one D6 for each enemy model in Engagement Range of this model: on a 5+, that model’s unit suffers 1 mortal wound.|
000005114||Titanic||false|TYR|This model is eligible to declare a charge in a turn in which it Fell Back. Each time this model makes a Normal Move, Advances or Falls Back, it can be moved across other models (excluding MONSTER and VEHICLE models) as if they were not there, and when it does it can be moved within Engagement Range of such models, but cannot finish its move within Engagement Range of any of them.|
000005115||Ally of Convenience||false|DRU|If your army is Battle-forged:This unit can be included in a <CRAFTWORLD> or <KABAL> Detachment and models in that Detachment can still gain their Detachment abilities.The inclusion of this unit in your army does not prevent ASURYANI or DRUKHARI units in your army from using any rules that require every model in your army to have the ASURYANI or DRUKHARI keywords.|
000005115||Ally of Convenience||false|AE|If your army is Battle-forged:This unit can be included in a <CRAFTWORLD> or <KABAL> Detachment and models in that Detachment can still gain their Detachment abilities.The inclusion of this unit in your army does not prevent ASURYANI or DRUKHARI units in your army from using any rules that require every model in your army to have the ASURYANI or DRUKHARI keywords.|
000005116||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000005117||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000005118||Hover Jet||false|AE|In your Command phase, this model can hover. If it does, then until the start of your next Command phase, its Move characteristic becomes 20"" and it loses the Airborne, Hard to Hit and Wings of Khaine abilities.|
000005119||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6"" suffers D6 mortal wounds.|
000005120||Distortion field||false|AE|This model has a 4+ invulnerable save against ranged attacks.Designer’s note: Before the battle, if you don’t have a base for this model, both players must agree the footprint of this model as if it had a base.|
000005121||Explodes||false|DRU|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000005122||Spectre Holo-field||false|AE|Each time an attack is made against this model, subtract 1 from that attack’s hit roll.|
000005123||Shade of Twilight||false|AE|During deployment, you can set up this unit in the shadows instead of setting it up on the battlefield. If you do, then in the Reinforcements step of one of your Movement phases you can set up this unit anywhere on the battlefield that is more than 9"" away from any enemy models.|
000005124||Lightning Assault||false|AE|Each time a ranged attack is made against this unit, subtract 1 from that attack’s hit roll.|
000005125||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 3"" suffers 1 mortal wound.|
000005126||Distortion Field||false|AE|This model has a 5+ invulnerable save against ranged attacks.|
000005127||Speed of Vaul||false|AE|Each time this model Advances, do not make an Advance roll. Instead, until the end of the phase, add 12"" to the Move characteristic of this model.|
000005128||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000005130||Extend Wings||false|AE|In your Command phase, this model can extend its wings. If it does, then until the start of your next Command phase, its Move characteristic becomes 20"" and it loses the Wings of Khaine, Airborne, Hard to Hit and Agile Interceptor abilities.|
000005131||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000005132||Agile Interceptor||false|AE|This model has a 5+ invulnerable save. Each time this model makes an attack against an AIRCRAFT unit, add 1 to that attack’s hit roll.|
000005133||Distortion Field||false|AE|This model has a 5+ invulnerable save against ranged attacks.|
000005134||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 5+ it explodes, and each unit within 6"" suffers D6 mortal wounds.|
000005135||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 4+ it explodes, and each unit within 2D6"" suffers D6 mortal wounds.|
000005136||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6"" suffers D6 mortal wounds.|
000005137||Titanic||false|AE|This model is eligible to declare a charge in a turn in which it Fell Back.|
000005138||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 5+ it explodes, and each unit within 2D6"" suffers D6 mortal wounds.|
000005139||War Engine||false|AE|This model is eligible to declare a charge in a turn in which it Fell Back. Each time this model makes a Normal Move, Advances or Falls Back, it can be moved across other models (excluding TITANIC models) as if they were not there, and when it does it can be moved within Engagement Range of such models, but cannot finish its move within Engagement Range of any of them.|
000005140||Distortion Field||false|AE|This model has a 4+ invulnerable save against ranged attacks.|
000005141||Explodes||false|AE|When this model is destroyed, roll one D6 before removing it from play. On a 5+ it explodes, and each unit within 3D6"" suffers 2D6 mortal wounds.|
